date,min,max,median,q1,q3,stdev,count,station,latitude,longitude
2020-10-12,10.19,262.33,35.42,18.37,56.8,41.145,343,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-13,8.15,45.5,24.52,13.59,30.52,9.469,209,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-14,8.68,220.05,47.88,25.43,64.42,35.088,392,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-15,10.9,360.85,47.2,19.98,64.53,37.407,403,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-16,12.68,125.85,44.84,25.65,53.08,20.061,362,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-17,10.98,342.65,23.75,16.32,41.95,54.031,239,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-18,12.48,243.2,31.99,18.55,50.38,40.398,370,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-19,6.1,104.72,23.5,15.75,38.75,19.634,226,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-20,13.5,36.47,17.22,15.52,22.7,4.678,166,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-21,9.15,277.27,31.65,16.35,58.5,40.15,379,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-22,6.3,341.45,32.76,10.55,124.9,99.52,406,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-23,9.38,82.35,25.15,17.84,32.14,11.688,409,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-24,10.15,652.91,50.5,20.48,110.38,93.994,432,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-25,3.6,434.55,26.44,10.49,54.74,66.557,464,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-26,7.57,333.2,24.92,15.88,41.7,39.406,471,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-27,7.0,116.9,20.54,13.14,38.57,19.887,380,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-28,7.35,68.81,17.01,14.63,19.0,6.222,212,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-29,12.75,558.75,63.83,32.9,178.83,121.493,416,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-30,12.63,121.6,47.42,30.55,76.15,26.224,227,Кара-Балтинская,42.8852634775,74.55434883468
2020-10-31,25.42,508.25,80.5,46.85,112.32,71.604,446,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-01,30.48,460.25,68.9,48.3,135.05,84.26,478,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-02,9.19,460.73,53.92,37.08,116.7,93.462,439,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-03,18.8,516.45,73.59,46.92,108.93,82.475,439,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-04,23.0,98.95,46.29,36.04,55.44,15.994,188,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-05,17.57,565.13,83.48,37.17,131.41,82.843,328,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-06,16.42,669.05,62.53,50.4,96.05,103.86,342,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-07,16.48,53.08,47.8,32.65,51.45,12.066,23,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-08,4.13,122.82,17.6,11.9,29.75,20.869,115,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-09,1.1,575.38,33.2,9.8,156.57,97.719,276,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-10,10.6,486.6,93.19,26.25,174.31,103.596,332,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-11,7.68,329.65,49.68,31.94,76.33,52.942,344,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-12,9.69,104.4,54.17,44.64,73.61,21.334,136,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-13,16.48,514.33,43.67,32.85,64.22,104.562,311,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-14,12.32,124.35,46.22,22.55,62.67,27.084,339,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-15,16.5,311.35,41.95,25.83,56.4,49.206,291,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-16,3.22,117.07,11.45,8.78,20.35,22.328,257,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-17,8.77,71.9,22.3,15.17,38.78,16.006,312,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-18,7.93,89.0,14.1,11.96,17.47,7.876,369,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-19,12.9,473.2,48.03,23.35,85.71,110.362,372,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-20,60.2,439.63,183.8,115.65,303.48,110.519,366,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-21,37.13,222.77,113.02,75.34,140.27,43.793,314,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-22,37.85,311.02,137.5,116.04,162.01,64.039,305,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-23,21.38,569.78,94.15,58.98,172.73,88.108,277,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-24,68.9,790.05,286.63,144.69,611.54,234.029,282,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-25,68.53,604.91,274.75,128.29,392.92,140.04,248,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-26,13.0,938.55,217.75,77.7,394.8,181.631,275,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-27,16.57,523.15,149.03,77.38,214.23,97.649,282,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-28,3.83,274.7,19.95,13.4,36.53,37.175,281,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-29,15.2,135.65,44.15,32.36,58.29,22.225,289,Кара-Балтинская,42.8852634775,74.55434883468
2020-11-30,46.67,453.55,79.03,68.06,190.75,95.378,259,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-01,77.31,725.17,306.2,229.93,461.0,184.507,228,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-02,15.1,500.63,208.39,118.7,272.17,113.918,242,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-03,18.39,344.8,64.28,42.97,121.22,65.373,211,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-04,35.9,174.55,89.59,62.03,108.65,28.63,270,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-05,19.63,272.98,89.8,66.93,153.82,54.634,255,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-06,35.35,728.75,247.52,178.57,334.33,144.12,350,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-07,27.88,270.25,88.25,63.47,121.47,49.392,291,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-08,85.95,419.52,155.19,131.85,225.6,92.907,283,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-09,33.1,739.13,260.99,128.44,549.58,213.953,256,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-10,82.3,498.17,154.29,121.6,220.06,103.468,264,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-11,61.28,295.25,140.22,111.07,169.27,39.164,319,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-12,53.3,156.18,122.95,111.06,130.05,19.703,317,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-13,94.8,198.77,143.69,120.3,160.0,22.993,302,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-14,102.25,180.8,136.18,124.78,152.97,17.809,287,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-15,102.07,449.13,148.82,124.71,268.92,95.548,305,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-16,143.88,886.8,426.92,330.08,595.75,172.085,311,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-17,83.1,820.67,321.12,158.94,400.98,185.66,278,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-18,3.67,703.6,169.7,76.72,329.49,212.286,280,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-19,3.72,565.79,155.6,57.72,251.38,115.878,287,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-20,6.03,161.32,24.4,17.25,63.4,40.567,302,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-21,5.2,484.88,85.6,28.87,133.97,98.234,297,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-22,89.07,493.63,228.0,172.2,310.04,96.93,280,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-23,40.79,584.78,305.23,137.13,460.17,165.965,302,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-24,62.78,835.33,317.55,124.8,655.58,266.874,283,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-25,60.75,811.78,259.58,159.93,477.98,190.94,310,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-26,116.82,513.97,273.13,214.48,342.75,86.955,290,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-27,79.25,377.58,224.6,138.07,252.07,62.115,307,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-28,43.03,225.2,104.05,72.63,153.22,46.281,298,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-29,13.93,564.97,168.0,43.69,358.77,170.459,289,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-30,22.75,455.42,135.04,95.24,214.88,92.807,292,Кара-Балтинская,42.8852634775,74.55434883468
2020-12-31,90.25,698.8,168.63,137.59,210.6,52.046,312,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-01,100.25,294.63,173.31,143.35,192.56,33.342,296,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-02,124.68,462.38,236.09,157.55,291.93,76.253,264,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-03,109.05,652.25,238.44,197.44,311.04,132.808,260,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-04,31.0,437.48,172.94,74.01,333.56,131.247,252,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-05,77.22,546.66,316.05,223.68,399.98,115.914,263,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-06,50.83,598.7,243.84,131.16,351.98,158.742,252,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-07,61.65,618.78,397.85,164.35,493.2,164.134,267,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-08,37.75,505.7,119.43,69.34,331.73,153.105,287,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-09,33.1,719.13,154.69,113.7,470.98,226.873,287,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-10,22.17,905.3,179.35,80.27,353.36,196.676,277,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-11,8.57,578.54,94.38,51.35,246.5,126.676,258,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-12,11.8,568.54,82.36,55.3,139.38,133.843,272,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-13,6.3,116.7,38.33,22.8,60.6,24.786,263,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-14,19.17,377.65,103.22,79.52,183.52,81.488,256,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-15,3.9,772.78,348.51,217.95,610.28,222.734,278,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-16,14.93,725.1,98.25,58.65,210.75,121.738,255,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-17,11.13,598.04,129.34,39.93,263.94,158.054,248,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-18,30.85,481.17,120.57,76.45,190.1,84.353,231,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-19,11.32,558.58,78.93,25.65,163.15,93.575,211,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-20,4.84,143.13,48.45,26.58,70.43,28.001,263,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-21,15.15,378.73,61.95,31.78,131.16,79.464,245,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-22,4.13,83.85,15.7,11.63,40.47,18.781,259,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-23,9.55,176.3,29.47,21.02,73.13,38.994,258,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-24,6.95,465.95,32.69,17.85,183.23,120.759,282,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-25,22.08,636.95,281.95,108.27,506.79,203.418,241,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-26,48.92,784.38,559.65,287.98,634.53,222.896,258,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-27,78.87,774.85,467.53,231.88,622.83,222.046,230,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-28,87.5,761.08,526.28,414.67,685.96,207.803,285,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-29,70.8,791.17,469.55,230.77,649.78,213.395,223,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-30,7.1,511.8,66.55,23.38,123.97,108.415,249,Кара-Балтинская,42.8852634775,74.55434883468
2021-01-31,12.95,339.52,106.02,38.38,170.27,74.473,266,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-01,19.05,302.77,64.43,37.25,120.13,60.631,217,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-02,14.65,710.25,82.15,33.38,164.8,208.441,241,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-03,14.32,556.2,157.22,96.8,327.2,150.521,152,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-04,35.45,384.58,146.19,78.15,193.2,76.613,260,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-05,8.25,383.08,80.53,60.01,187.74,83.969,241,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-06,5.47,387.38,26.9,13.19,81.47,69.638,249,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-07,11.5,201.88,37.83,27.33,55.67,28.626,239,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-08,7.4,287.02,34.52,17.42,60.6,30.384,258,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-09,4.59,111.9,19.85,12.95,32.35,23.172,239,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-10,12.63,271.2,35.85,25.38,54.75,71.393,243,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-11,13.3,274.73,44.58,25.97,77.69,41.6,224,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-12,10.7,232.9,61.0,35.95,102.35,45.275,268,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-13,46.2,344.67,121.23,81.06,148.36,47.25,257,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-14,7.63,503.73,91.3,63.15,140.5,82.678,242,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-15,3.28,236.1,36.97,13.59,62.93,47.167,249,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-16,3.42,402.33,55.22,21.29,147.6,78.589,236,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-17,5.65,422.17,64.95,19.44,132.05,78.895,233,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-18,3.83,301.75,20.28,9.74,37.15,50.543,260,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-19,2.78,206.0,32.47,11.97,51.73,36.965,224,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-20,3.92,67.4,24.22,13.82,34.7,15.247,246,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-21,9.75,252.32,106.45,50.55,159.15,64.42,258,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-22,23.8,299.73,78.59,50.22,134.94,65.194,215,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-23,13.52,211.25,43.07,27.51,72.47,44.098,228,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-24,2.6,66.3,22.83,6.68,32.28,14.144,237,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-25,4.4,268.92,17.95,7.79,85.45,58.884,233,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-26,11.75,194.8,84.07,36.9,119.47,44.307,227,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-27,10.68,372.52,79.38,36.78,141.91,66.193,257,Кара-Балтинская,42.8852634775,74.55434883468
2021-02-28,7.78,510.8,56.64,25.17,183.15,134.158,262,Кара-Балтинская,42.8852634775,74.55434883468
2021-03-01,26.17,316.58,107.27,62.3,173.13,72.73,58,Кара-Балтинская,42.8852634775,74.55434883468
2021-03-18,1.92,137.97,5.82,2.63,10.03,22.606,93,Кара-Балтинская,42.8852634775,74.55434883468
2021-03-19,2.5,18.7,6.38,5.13,7.95,2.412,223,Кара-Балтинская,42.8852634775,74.55434883468
2021-03-20,2.97,154.1,14.5,10.63,24.98,24.5,239,Кара-Балтинская,42.8852634775,74.55434883468
2021-03-21,7.68,548.1,38.79,30.58,149.43,129.282,213,Кара-Балтинская,42.8852634775,74.55434883468
2021-03-22,5.22,147.55,35.97,18.05,73.97,38.229,227,Кара-Балтинская,42.8852634775,74.55434883468
2021-03-23,3.17,129.3,12.18,9.15,19.95,19.574,299,Кара-Балтинская,42.8852634775,74.55434883468
2021-03-24,6.88,271.14,17.13,11.88,33.7,40.607,191,Кара-Балтинская,42.8852634775,74.55434883468
2021-03-25,5.4,117.07,15.36,9.86,23.85,22.506,212,Кара-Балтинская,42.8852634775,74.55434883468
2021-03-26,7.07,120.9,26.33,13.6,40.94,18.942,172,Кара-Балтинская,42.8852634775,74.55434883468
2021-03-27,6.63,93.22,11.15,9.16,14.71,14.888,169,Кара-Балтинская,42.8852634775,74.55434883468
2021-03-28,4.13,110.72,25.34,13.23,41.69,22.679,112,Кара-Балтинская,42.8852634775,74.55434883468
2021-03-29,2.7,181.0,26.8,13.57,44.0,24.545,194,Кара-Балтинская,42.8852634775,74.55434883468
2021-03-30,3.67,83.28,22.24,10.84,34.53,14.486,216,Кара-Балтинская,42.8852634775,74.55434883468
2021-03-31,3.63,81.63,14.23,6.19,32.19,18.842,196,Кара-Балтинская,42.8852634775,74.55434883468
2021-04-01,5.47,120.32,30.85,16.05,42.83,25.432,175,Кара-Балтинская,42.8852634775,74.55434883468
2021-04-02,3.6,204.9,22.58,7.5,59.92,40.221,199,Кара-Балтинская,42.8852634775,74.55434883468
2021-04-03,1.7,154.02,9.27,5.0,14.88,26.311,210,Кара-Балтинская,42.8852634775,74.55434883468
2021-04-04,2.0,28.58,9.09,6.11,14.18,5.604,192,Кара-Балтинская,42.8852634775,74.55434883468
2021-04-05,5.4,86.3,19.05,10.83,36.28,20.404,148,Кара-Балтинская,42.8852634775,74.55434883468
2021-04-06,3.13,164.5,23.24,8.19,58.47,31.815,238,Кара-Балтинская,42.8852634775,74.55434883468
2021-04-07,6.82,219.4,29.13,14.75,47.63,28.507,167,Кара-Балтинская,42.8852634775,74.55434883468
2021-04-08,5.38,113.25,14.3,9.9,28.88,17.805,189,Кара-Балтинская,42.8852634775,74.55434883468
2021-04-09,4.2,139.5,25.44,7.93,37.17,21.689,192,Кара-Балтинская,42.8852634775,74.55434883468
